,g,Err_g,r,Err_r,i,Err_i,z,Err_z,extinction_i,w1,w1_sig,w2,w2_sig,psfMag_g,psfMag_r,psfMag_i,psfMag_z,index,g-r,r-i,i-z,z-w1,w1-w2,max_pis,sigs,PhotoZ,Mean_PhotoZ,Mean_delta
800,18.20025,0.007000581,17.25378,0.005232884,16.8458,0.00542312,16.515179999999997,0.01225339,0.0313899,14.04,0.02,13.934000000000001,0.037000000000000005,19.11745,18.23048,17.83468,17.52269,800,0.9464700000000015,0.40797999999999845,0.33062000000000324,2.475179999999998,0.1059999999999981,0.9234527945518494,0.14339208602905273,0.11378179256769515,0.34795817732810974,0.16778580844402313
801,20.148629999999997,0.02071754,19.30487,0.015603200000000001,18.86579,0.01708416,18.57755,0.050987199999999996,0.0406434,15.515999999999998,0.045,15.186,0.213,21.01344,20.27201,19.8231,19.54796,801,0.8437599999999961,0.4390800000000006,0.28824000000000183,3.0615500000000004,0.3299999999999983,0.9272676110267639,0.1356184482574463,0.19762871122202602,0.4186457693576813,0.15695767104625702
802,20.31455,0.02135371,19.57142,0.01670687,19.35458,0.02038926,19.14232,0.06492682,0.03801228,16.079,0.17300000000000001,15.681,0.215,20.94202,20.29393,20.14463,19.899739999999998,802,0.7431300000000007,0.21684000000000125,0.212259999999997,3.063320000000001,0.39800000000000146,0.8722409605979919,0.16901499032974243,0.36435528772500325,0.757441520690918,0.2056795060634613
803,20.16566,0.02659609,18.70382,0.01319673,18.142770000000002,0.0127566,17.75845,0.03659369999999999,0.04136167,14.76,0.042,14.634,0.08900000000000001,21.27403,19.941270000000003,19.40896,19.03085,803,1.4618399999999987,0.561049999999998,0.38432000000000244,2.99845,0.12599999999999945,0.9557751417160034,0.0760909914970398,0.2705787296652322,0.33916303515434265,0.08926194161176682
804,20.150389999999998,0.02056034,19.49953,0.01823862,19.24879,0.02291451,18.78959,0.0663643,0.03834084,15.673,0.062,15.039000000000001,0.099,20.892,20.44539,20.22606,19.779020000000003,804,0.650859999999998,0.2507400000000004,0.45919999999999916,3.1165900000000004,0.6339999999999986,0.9396282434463501,0.1743941307067871,0.3089903631980401,0.5209064483642578,0.19081498682498932
805,20.21409,0.0188679,19.180229999999998,0.01305893,18.76091,0.013432399999999999,18.53128,0.04082943,0.04049573,15.436,0.066,15.194,0.139,20.646710000000002,19.64238,19.24213,19.03098,805,1.0338600000000007,0.419319999999999,0.22963000000000022,3.095279999999999,0.2419999999999991,0.920465886592865,0.09353518486022949,0.2368750333951323,0.4006817936897278,0.11701139062643051
806,21.109170000000002,0.03924106,20.19055,0.02868986,19.773039999999998,0.03183078,19.45303,0.10651410000000001,0.03909857,16.838,0.17800000000000002,15.839,0.21100000000000002,21.83902,20.96248,20.53214,20.15458,806,0.9186200000000007,0.4175100000000036,0.3200099999999999,2.6150299999999973,0.9990000000000006,0.9221591353416443,0.11838054656982422,0.2704997910782357,0.5845568776130676,0.1419086456298828
807,19.67379,0.02590615,18.883,0.01715994,18.5674,0.02140174,18.278979999999997,0.06660327,0.04107548,15.296,0.042,15.251,0.151,21.69446,20.85763,20.596120000000003,20.198420000000002,807,0.7907900000000012,0.3155999999999999,0.2884200000000021,2.9829799999999977,0.04499999999999993,0.9746783375740051,0.14250171184539795,0.1066122811017318,0.19785714149475098,0.1498977392911911
808,20.344620000000003,0.02006601,19.80327,0.018031400000000003,19.48963,0.02020007,19.38022,0.06932533,0.042051099999999994,15.665,0.053,15.514000000000001,0.268,20.80379,20.30095,20.05007,19.892770000000002,808,0.5413500000000013,0.313640000000003,0.1094099999999969,3.715220000000002,0.15099999999999802,0.9093008637428284,0.16048622131347656,0.2805515355058985,0.5393077731132507,0.18506474792957306
809,19.07551,0.01434687,17.93936,0.008655381,17.440920000000002,0.008258847,17.15423,0.02163376,0.07374365,14.384,0.025,13.877,0.052000000000000005,20.71493,19.32584,18.85507,18.4069,809,1.1361500000000007,0.49843999999999866,0.28669000000000366,2.770229999999998,0.5069999999999997,0.9735121130943298,0.11066854000091553,0.1280563188741637,0.21308618783950806,0.11895585060119629
810,19.11018,0.01730144,18.20466,0.01204972,17.774520000000003,0.01137026,17.52337,0.03655946,0.07961335,14.44,0.017,14.185,0.055,20.77411,20.00561,19.55069,19.19236,810,0.9055199999999992,0.43013999999999797,0.25115000000000265,3.0833700000000004,0.254999999999999,0.9731691479682922,0.13525700569152832,0.14688710250979942,0.22893154621124268,0.14266391098499298
811,19.51995,0.01395614,18.32377,0.008339624,17.837889999999998,0.007567366,17.41145,0.01788753,0.07894575,14.777000000000001,0.057999999999999996,14.623,0.134,20.11518,19.01308,18.54308,18.076320000000003,811,1.1961800000000018,0.48588000000000164,0.4264399999999995,2.6344499999999975,0.1540000000000017,0.8775655627250671,0.09950923919677734,0.22238952363451325,0.4322015941143036,0.13555729389190674
812,20.123639999999998,0.02538412,19.34317,0.02020784,18.95891,0.02067829,18.7455,0.06216042,0.09429212,15.412,0.075,14.77,0.107,21.11436,20.41454,20.16691,19.81354,812,0.7804699999999976,0.38426000000000116,0.21340999999999966,3.333499999999999,0.6420000000000012,0.9706925749778748,0.12317293882369995,0.2037450367300285,0.3003711998462677,0.13089781999588013
813,17.56192,0.006785871999999999,16.76741,0.004738162,16.34253,0.004514633,16.00927,0.01147554,0.1070338,13.491,0.01,13.304,0.026000000000000002,19.78876,19.06348,18.59208,18.02947,813,0.7945099999999989,0.4248800000000017,0.3332599999999992,2.518270000000001,0.1869999999999994,0.9830647110939026,0.15552246570587158,0.09229539640092971,0.16095033288002014,0.1609937697649002
814,19.7107,0.01974748,18.77401,0.01272715,18.26689,0.01238784,17.93926,0.03186143,0.1050961,14.873,0.042,14.513,0.129,20.52972,19.59055,19.05811,18.73035,814,0.9366899999999987,0.5071200000000005,0.3276299999999992,3.0662600000000015,0.35999999999999943,0.9397490620613098,0.11048930883407593,0.21711631155163671,0.35940441489219666,0.12843792140483856
815,20.672629999999998,0.03922551,19.93571,0.02882308,19.61027,0.033061900000000005,19.416529999999998,0.10042360000000002,0.1032318,16.628,0.267,15.915999999999999,0.289,21.2767,20.6193,20.342010000000002,19.91006,815,0.7369199999999978,0.3254400000000004,0.1937400000000018,2.788529999999998,0.7120000000000015,0.8397696018218994,0.16208553314208984,0.45582830278520176,1.0120168924331665,0.20975996553897858
816,19.53942,0.01345772,18.45585,0.008642091999999999,17.869239999999998,0.007500847,17.51605,0.01836377,0.09369830000000001,14.495999999999999,0.031,14.030999999999999,0.073,20.03708,19.05353,18.4973,18.04358,816,1.0835699999999981,0.5866100000000039,0.3531899999999979,3.0200500000000012,0.46499999999999986,0.9397691488265991,0.11628937721252441,0.1475949288229128,0.3385871946811676,0.13464394211769104
817,19.74847,0.01913888,18.8822,0.01264653,18.38008,0.01215567,18.064120000000003,0.03144069,0.09109087,14.615,0.040999999999999995,14.354000000000001,0.09,20.62601,19.87491,19.35077,18.852829999999997,817,0.8662700000000001,0.5021200000000015,0.3159599999999969,3.4491200000000024,0.26099999999999923,0.940894603729248,0.13348358869552612,0.196033944345744,0.34629833698272705,0.14980915188789368
818,19.22852,0.01946001,18.71715,0.01693552,18.351,0.01803115,18.24587,0.05868644,0.07754942,15.693,0.086,15.637,0.272,20.761689999999998,20.53227,20.03184,19.93071,818,0.5113699999999994,0.3661500000000011,0.10512999999999906,2.5528700000000004,0.05599999999999916,0.9329058527946472,0.1826123595237732,0.09863116069436925,0.35200029611587524,0.20387700200080872
819,20.4301,0.03120725,19.93209,0.02867666,19.73858,0.03603887,19.716620000000002,0.11663219999999999,0.06551442,16.070999999999998,0.225,15.41,0.151,21.46043,20.9659,20.84159,20.54766,819,0.49801000000000073,0.19350999999999985,0.021959999999996427,3.6456200000000045,0.6609999999999978,0.9588598012924194,0.15414881706237793,0.42026152222643887,0.5509487986564636,0.1644480973482132
820,17.12525,0.005266936,16.55643,0.004584932,16.20335,0.004796451,15.97461,0.01170168,0.07639114,13.664000000000001,0.017,13.485999999999999,0.047,19.49362,19.10049,18.50766,18.23324,820,0.5688200000000023,0.3530799999999985,0.22874000000000017,2.3106099999999987,0.1780000000000026,0.9844915270805359,0.18080246448516846,0.0710956061081251,0.14932754635810852,0.18593274056911469
821,18.7269,0.009807958,17.64047,0.006228277,17.200029999999998,0.0060905709999999995,16.82912,0.01245483,0.08217014,14.127,0.027000000000000003,14.097000000000001,0.076,19.43729,18.47586,18.02563,17.59204,821,1.08643,0.4404400000000024,0.3709099999999985,2.702119999999999,0.02999999999999936,0.9069456458091736,0.13083547353744507,0.13213054019695009,0.3834104537963867,0.15931496024131775
822,20.09691,0.02370754,19.37569,0.01970416,18.9556,0.01955221,18.7626,0.06001905,0.07402293,15.425,0.122,15.28,0.24100000000000002,21.24701,20.49761,20.1123,19.82103,822,0.7212200000000024,0.4200899999999983,0.1930000000000014,3.3375999999999983,0.14500000000000135,0.9432235956192017,0.14166522026062012,0.21101048915344026,0.37885940074920654,0.15787070989608765
823,19.26107,0.01539984,17.97118,0.008030919000000001,17.43811,0.007692182,17.09139,0.01753972,0.1036797,14.261,0.031,14.083,0.05,20.01216,18.77421,18.23169,17.84583,823,1.2898899999999998,0.5330699999999986,0.34672000000000125,2.8303900000000013,0.17799999999999905,0.9151689410209656,0.09467434883117676,0.23538907179867358,0.37599867582321167,0.1201649159193039
824,20.08676,0.03078986,19.14547,0.02045686,18.740129999999997,0.02135028,18.47474,0.05899035,0.07927055,15.69,0.136,15.366,0.25,21.39159,20.70264,20.256,19.78022,824,0.9412900000000022,0.4053400000000025,0.26538999999999646,2.784740000000001,0.32399999999999984,0.9467176795005798,0.13161790370941162,0.1699846407731609,0.34386035799980164,0.14763933420181274
825,18.29375,0.009330033,17.37511,0.006435850999999999,16.93238,0.006369833,16.61696,0.014585599999999999,0.08458577,14.277999999999999,0.017,14.193,0.061,19.83726,18.89349,18.388170000000002,18.04441,825,0.9186399999999999,0.44273000000000096,0.3154199999999996,2.33896,0.08499999999999908,0.9459295272827148,0.14973151683807373,0.08540658856154772,0.27983078360557556,0.167427197098732
826,19.03785,0.01100992,18.02735,0.00756484,17.5874,0.007278953,17.23087,0.01707063,0.08101439,14.814,0.047,14.797,0.113,19.77218,18.82534,18.44829,18.17134,826,1.0105000000000004,0.4399499999999996,0.35652999999999935,2.4168699999999994,0.01699999999999946,0.862237811088562,0.12039715051651001,0.15043787729017014,0.41937312483787537,0.16197222471237183
827,18.40634,0.007103101,17.60323,0.00546903,17.233620000000002,0.005433198,17.017789999999998,0.01115812,0.08345642,15.081,0.051,14.999,0.14,18.57216,17.86151,17.5349,17.30777,827,0.8031100000000002,0.369609999999998,0.21583000000000396,1.9367899999999985,0.08199999999999896,0.8608931303024292,0.4610635042190552,7.819018432582721e-05,0.8851444721221924,0.46744221448898315
828,19.88433,0.02167776,19.23866,0.01772794,18.87411,0.01877064,18.60106,0.051685800000000004,0.08277442,15.892000000000001,0.10400000000000001,15.53,0.21600000000000003,21.02885,20.35066,19.97253,19.61204,828,0.6456699999999991,0.3645499999999977,0.27305000000000135,2.709059999999999,0.3620000000000019,0.9159712195396423,0.15483957529067993,0.1359463458271509,0.4350382089614868,0.18104912340641022
829,17.29189,0.0060069780000000005,16.23541,0.004149292,15.7189,0.0035832309999999997,15.3208,0.007815846999999999,0.07969733,12.697000000000001,0.008,12.508,0.011000000000000001,19.67877,18.702939999999998,17.97984,17.49859,829,1.056479999999997,0.516510000000002,0.39809999999999945,2.6237999999999992,0.18900000000000183,0.9840875267982483,0.14068222045898438,0.11142255405591964,0.15796686708927155,0.1456717550754547
830,17.90755,0.006057644,17.42067,0.005405116999999999,17.049429999999997,0.005489305,16.8763,0.01472923,0.06348098,14.265,0.02,14.073,0.061,19.00362,18.71719,18.35817,18.13181,830,0.4868799999999993,0.3712400000000038,0.1731299999999969,2.6113,0.19200000000000017,0.9601604342460632,0.17170041799545288,0.09675067340173547,0.27077242732048035,0.18448907136917114
831,19.77086,0.01935069,19.16724,0.01622157,18.809160000000002,0.01684142,18.56625,0.04733111,0.08229277,15.964,0.187,15.564,0.205,20.7852,20.22343,19.77685,19.54824,831,0.6036199999999994,0.3580799999999975,0.24291000000000196,2.6022499999999997,0.40000000000000036,0.8333516120910645,0.1944311261177063,0.27480526203655453,0.8422827124595642,0.2449692189693451
832,19.52204,0.01396612,18.70731,0.010096299999999999,18.234360000000002,0.009756941,17.91455,0.02357201,0.06437922,14.98,0.043,14.725,0.095,20.21035,19.399910000000002,18.892689999999998,18.55311,832,0.8147300000000008,0.4729499999999973,0.3198100000000039,2.934549999999998,0.2550000000000008,0.9374287128448486,0.12858545780181885,0.12701339663205377,0.357695609331131,0.14779548346996307
833,20.47511,0.03672609,19.4381,0.02081098,18.972189999999998,0.02040638,18.74292,0.05959257,0.06520499,15.217,0.068,15.122,0.11,21.79573,20.61359,20.05939,19.7666,833,1.0370100000000022,0.46591000000000093,0.2292699999999961,3.525920000000001,0.09500000000000064,0.9398126602172852,0.136363685131073,0.2251689101161418,0.360841304063797,0.1527521014213562
834,20.94924,0.04072876,19.7552,0.02151971,19.2816,0.021019200000000002,18.97864,0.05701824,0.05753126,15.63,0.091,15.19,0.16399999999999998,21.77877,20.563589999999998,20.00147,19.58845,834,1.194040000000001,0.4735999999999976,0.30296000000000234,3.348639999999998,0.4400000000000013,0.9321967363357544,0.09829634428024292,0.23072137588859876,0.3889642655849457,0.1171436533331871
835,21.00851,0.04321676,20.39471,0.03568206,20.06588,0.03942098,19.781589999999998,0.1102194,0.07636517,16.442999999999998,0.225,15.557,0.182,21.62032,20.98564,20.65792,20.37966,835,0.6138000000000012,0.32882999999999996,0.28429000000000215,3.33859,0.8859999999999975,0.9310763478279114,0.15133023262023926,0.4541404996841489,0.7065939903259277,0.17022328078746796
836,20.55441,0.0321758,18.98387,0.01296946,18.45233,0.01244503,18.058989999999998,0.02657382,0.06612919999999999,14.417,0.024,14.255999999999998,0.044000000000000004,21.279889999999998,19.78546,19.20575,18.767970000000002,836,1.5705400000000012,0.5315399999999997,0.393340000000002,3.641989999999998,0.16100000000000136,0.9424660205841064,0.06725502014160156,0.3297547117612919,0.39368391036987305,0.0832672193646431
837,20.06233,0.02546241,19.0185,0.01494192,18.54713,0.01496079,18.191110000000002,0.03477549,0.06912023,14.831,0.042,14.517000000000001,0.062,21.27627,20.32142,19.788079999999997,19.323710000000002,837,1.0438299999999998,0.4713700000000003,0.35601999999999734,3.3601100000000024,0.3139999999999983,0.9587825536727905,0.11870431900024414,0.18741485956707446,0.29325851798057556,0.12998099625110626
838,16.06648,0.0038630929999999997,15.49611,0.005984398,15.18852,0.004409074,14.95212,0.009604315,0.09599213,13.148,0.013000000000000001,13.034,0.021,19.60631,19.38821,19.00164,18.54129,838,0.5703699999999987,0.30758999999999936,0.23639999999999972,1.804120000000001,0.11399999999999899,0.9940839409828186,0.20918351411819458,0.04569502882405145,0.08357007801532745,0.21122190356254578
839,20.18396,0.02792495,18.83991,0.01357757,18.32546,0.01222718,17.89701,0.03346075,0.08798710000000001,14.715,0.052000000000000005,14.350999999999999,0.068,21.31476,20.294610000000002,19.74166,19.220860000000002,839,1.3440499999999993,0.5144500000000001,0.428449999999998,3.182010000000002,0.36400000000000077,0.9663031101226807,0.08878648281097412,0.2724088389741186,0.33740922808647156,0.09828051179647446
840,21.09168,0.04575975,20.02214,0.026662099999999998,19.47651,0.02349556,19.112560000000002,0.07178955,0.08567738,15.635,0.098,15.385,0.155,21.9549,20.99879,20.38345,19.853820000000002,840,1.06954,0.5456299999999992,0.3639499999999991,3.477560000000002,0.25,0.9240482449531555,0.10457950830459595,0.3492507933675166,0.5117523074150085,0.1257641315460205
841,18.9553,0.01134528,17.8812,0.007016726,17.38845,0.0068926790000000005,17.064770000000003,0.01427237,0.05683678,14.298,0.021,13.935,0.036000000000000004,19.90788,18.82005,18.33181,17.98273,841,1.0741000000000014,0.4927500000000009,0.32367999999999597,2.766770000000003,0.36299999999999955,0.9515821933746338,0.11221766471862793,0.15928126991470948,0.29515916109085083,0.1273956000804901
842,20.0076,0.02240005,19.05471,0.01417119,18.59814,0.01383588,18.28867,0.03544986,0.05899927,14.914000000000001,0.054000000000000006,14.434000000000001,0.079,20.62,19.88563,19.55588,19.21051,842,0.95289,0.45656999999999925,0.309470000000001,3.3746699999999983,0.4800000000000004,0.9525430202484131,0.12113529443740845,0.21405251349013327,0.34259361028671265,0.13400058448314667
843,21.0167,0.04233569,20.093870000000003,0.02582744,19.75421,0.02712256,19.435570000000002,0.07093449,0.0586688,15.853,0.106,15.532,0.292,21.309929999999998,20.52901,20.222070000000002,19.93036,843,0.9228299999999976,0.33966000000000207,0.3186399999999985,3.5825700000000023,0.32099999999999973,0.9249274134635925,0.09745627641677856,0.37469065429737974,0.5322005152702332,0.11813881248235703
844,20.13159,0.02344627,19.75732,0.02199464,19.56794,0.02715413,19.5743,0.09799804,0.07517114,16.602999999999998,0.214,15.925999999999998,0.22399999999999998,20.657729999999997,20.43156,20.32684,20.147289999999998,844,0.3742699999999992,0.18937999999999988,-0.0063600000000008095,2.971300000000003,0.6769999999999996,0.8793178796768188,0.1925966739654541,0.39014877122752806,0.88923180103302,0.22808440029621124
845,18.4709,0.014232,18.031,0.01310188,17.75905,0.01498019,17.60631,0.07108136,0.06777441,15.748,0.084,15.47,0.15,20.868779999999997,20.57236,20.27565,19.99331,845,0.4399000000000015,0.27195000000000036,0.15273999999999788,1.8583100000000012,0.2779999999999987,0.9524324536323547,0.21904271841049194,0.06110681649955653,0.2928563356399536,0.23521605134010315
846,19.98392,0.0166046,19.29729,0.0125598,19.034029999999998,0.01386271,18.59212,0.03380818,0.06940616,15.51,0.094,14.745999999999999,0.11599999999999999,20.124679999999998,19.51481,19.2475,18.77958,846,0.686630000000001,0.2632600000000025,0.4419099999999965,3.0821200000000015,0.7640000000000011,0.8853628039360046,0.16814923286437988,0.30315490398225625,0.7097758054733276,0.2007167488336563
847,18.696170000000002,0.008590805,18.07691,0.007107861,17.65723,0.007044061999999999,17.4619,0.0167768,0.05815809,14.695,0.045,14.334000000000001,0.065,19.2876,18.85485,18.37055,18.213079999999998,847,0.6192600000000006,0.41968000000000316,0.19532999999999845,2.7668999999999997,0.3609999999999989,0.8927338123321533,0.16935062408447266,0.15462186724732863,0.5071148872375488,0.202029287815094
848,19.46169,0.01574749,18.73345,0.01184899,18.29127,0.01198879,17.98372,0.02878552,0.06758446,15.13,0.066,14.868,0.129,20.72896,19.96319,19.52153,19.084139999999998,848,0.7282399999999996,0.44218000000000046,0.3075499999999991,2.853720000000001,0.26200000000000045,0.9337667226791382,0.1499859094619751,0.13688581307116957,0.35498708486557007,0.1700679510831833
849,20.39667,0.02884147,19.64714,0.02144025,19.32508,0.02454382,19.101760000000002,0.06794765,0.05922503,16.444000000000003,0.152,16.086,0.24,21.16006,20.61159,20.220979999999997,20.007720000000003,849,0.74953,0.32206000000000046,0.22331999999999752,2.6577599999999997,0.3580000000000041,0.8798149824142456,0.14735043048858643,0.1517885279894263,0.5529153347015381,0.1842767894268036
850,19.36535,0.01302944,18.28506,0.007779953,17.88739,0.008105484,17.55622,0.01783315,0.09974396,14.549000000000001,0.023,14.31,0.086,19.767979999999998,18.778979999999997,18.28697,17.95062,850,1.080289999999998,0.3976700000000015,0.3311700000000002,3.0072199999999984,0.23900000000000077,0.9164767861366272,0.1209535002708435,0.1373725044678589,0.3777783513069153,0.1460103988647461
851,19.930889999999998,0.02438037,19.28027,0.02092699,19.004739999999998,0.0265969,18.801,0.07850973,0.04573545,15.538,0.066,15.152999999999999,0.115,20.889329999999998,20.28189,20.11646,19.81091,851,0.6506199999999964,0.2755300000000034,0.2037399999999998,3.262999999999998,0.38500000000000156,0.9538809061050415,0.14834654331207275,0.21106563636094516,0.36839619278907776,0.16111396253108978
852,21.53375,0.0565014,20.02384,0.02464631,19.4636,0.02380562,19.018729999999998,0.05893924,0.04659626,15.668,0.062,15.294,0.10300000000000001,21.82315,20.31938,19.76996,19.29394,852,1.5099100000000014,0.5602400000000003,0.44487000000000165,3.3507299999999987,0.3739999999999988,0.8421723246574402,0.10131925344467163,0.29362996868488406,0.5730829834938049,0.1444963812828064
853,20.5853,0.0361966,19.38156,0.02036647,18.89734,0.02110486,18.46321,0.05649547,0.06088699,15.530999999999999,0.091,14.956,0.086,21.25027,20.096239999999998,19.6125,19.28499,853,1.2037399999999998,0.48422000000000054,0.4341299999999997,2.9322100000000013,0.5749999999999993,0.9252088665962219,0.09476339817047119,0.2371339858205634,0.4197840094566345,0.11632739752531052
854,18.660829999999997,0.01266231,17.206870000000002,0.006295222,16.67974,0.006303363,16.29508,0.01379975,0.05367522,13.649000000000001,0.01,13.390999999999998,0.032,20.07169,18.61347,18.13265,17.7332,854,1.453959999999995,0.5271300000000032,0.3846600000000002,2.6460799999999978,0.25800000000000267,0.9602446556091309,0.08782196044921875,0.248845649103534,0.3097558319568634,0.10044226795434952
855,20.9907,0.04014421,19.90997,0.02360365,19.39224,0.02264706,18.9946,0.06760998,0.0492902,15.924000000000001,0.1,15.06,0.106,21.37063,20.32498,19.87179,19.42322,855,1.080729999999999,0.5177300000000002,0.39764000000000266,3.070599999999997,0.8640000000000008,0.9297668933868408,0.08817046880722046,0.29411331139394414,0.479404479265213,0.10832902044057846
856,20.76663,0.04006124,19.83484,0.02638542,19.5468,0.03472397,19.19211,0.08727621,0.04976534,15.962,0.11,15.538,0.18100000000000002,21.36202,20.55041,20.17841,19.847820000000002,856,0.9317899999999995,0.28803999999999874,0.3546900000000015,3.23011,0.4239999999999995,0.9182355403900146,0.10879462957382202,0.3746481802072328,0.5743435025215149,0.1319422572851181
857,19.17086,0.01549282,18.58971,0.01409951,18.29751,0.01582445,18.1631,0.04971866,0.05206013,15.637,0.048,15.225999999999999,0.102,20.56363,20.00984,19.77182,19.59826,857,0.5811500000000009,0.2922000000000011,0.13440999999999903,2.5260999999999996,0.41100000000000136,0.9449853897094727,0.16742706298828125,0.10573751736414298,0.33147338032722473,0.18486548960208893
858,18.57232,0.008522668,18.28749,0.009256593,18.11618,0.01093558,18.06464,0.03562082,0.05756893,15.636,0.083,15.524000000000001,0.212,19.39282,19.21629,19.11877,19.12115,858,0.284830000000003,0.1713099999999983,0.05153999999999925,2.4286400000000015,0.11199999999999832,0.8257340788841248,0.22332322597503662,0.09410625858938161,0.6702871322631836,0.279366135597229
859,20.38205,0.03670051,19.46396,0.02649423,19.14708,0.02934574,18.93359,0.08931971,0.04941749,16.426,0.162,16.059,0.23,21.57388,20.7026,20.38455,20.1567,859,0.9180899999999994,0.31688000000000116,0.21349000000000018,2.5075900000000004,0.36699999999999733,0.9112886786460876,0.1347469687461853,0.13873648746128855,0.42265594005584717,0.1624659150838852
860,18.79262,0.01214462,17.70058,0.007873591999999999,17.08863,0.0069253909999999995,16.70575,0.01570309,0.04407173,13.821,0.013999999999999999,13.493,0.02,20.02804,18.95526,18.30133,17.88768,860,1.0920400000000008,0.6119500000000002,0.3828800000000001,2.8847499999999986,0.3279999999999994,0.9636777639389038,0.11767804622650146,0.1478834623501109,0.24985112249851227,0.12893110513687134
861,19.57611,0.01966385,18.331210000000002,0.01117379,17.84463,0.01051761,17.46923,0.02573737,0.04345523,15.007,0.053,14.773,0.091,20.55187,19.32285,18.86134,18.4654,861,1.2448999999999977,0.48658000000000357,0.37539999999999907,2.46223,0.23399999999999999,0.9143438339233398,0.09407162666320801,0.19630058901050695,0.35280290246009827,0.12011922150850296
862,21.12579,0.05656788,19.973029999999998,0.03099835,19.42212,0.02909117,18.88457,0.06697612,0.04680458,15.834000000000001,0.077,15.308,0.133,21.7169,20.697770000000002,20.11694,19.46804,862,1.1527600000000007,0.5509099999999982,0.5375499999999995,3.0505699999999987,0.5260000000000016,0.9258966445922852,0.07298839092254639,0.36652321502118457,0.5115107297897339,0.09421292692422867
863,18.72287,0.008363846,17.88288,0.006416195,17.53753,0.00657878,17.27852,0.01748421,0.05060184,14.339,0.018000000000000002,14.187000000000001,0.046,19.01635,18.228379999999998,17.9178,17.64072,863,0.8399900000000002,0.3453499999999998,0.25900999999999996,2.93952,0.15199999999999925,0.9074143171310425,0.14097094535827637,0.12225478018205384,0.41374796628952026,0.16915301978588104
864,17.68294,0.006517109,17.25548,0.006609618,16.99786,0.007607015,16.82667,0.02442304,0.04821714,14.414000000000001,0.026000000000000002,14.407,0.069,19.53036,19.14357,18.94647,18.85856,864,0.42745999999999995,0.2576199999999993,0.1711899999999993,2.4126699999999985,0.0070000000000014495,0.972266674041748,0.1913372278213501,0.06378411497806316,0.194724902510643,0.20039492845535278
865,21.071679999999997,0.04455719,20.15026,0.03095551,19.86063,0.03524603,19.34085,0.09519914,0.04373077,15.953,0.1,15.353,0.156,21.45097,20.5643,20.31823,19.86218,865,0.9214199999999977,0.28962999999999894,0.5197800000000008,3.3878500000000003,0.5999999999999996,0.8969363570213318,0.14565140008926392,0.41101064225216466,0.714290201663971,0.1742316037416458
866,19.29075,0.01260539,18.248,0.008044344,17.7997,0.008335331,17.457079999999998,0.01913976,0.04276467,14.907,0.031,14.610999999999999,0.081,19.74926,18.78395,18.342570000000002,17.93903,866,1.042749999999998,0.4482999999999997,0.3426200000000037,2.5500799999999977,0.29600000000000115,0.8836912512779236,0.12838363647460938,0.1276692694683959,0.508837878704071,0.16391246020793915
867,22.143539999999998,0.09513856,21.42308,0.06953877,21.02497,0.08313607,20.37751,0.1837626,0.04380818,16.03,0.068,15.749,0.162,22.26748,21.60739,21.18798,20.5167,867,0.7204599999999992,0.3981099999999991,0.6474599999999988,4.34751,0.2810000000000006,0.8916921615600586,0.17685556411743164,0.7181176710504148,1.0212197303771973,0.20471955835819244
868,20.1177,0.02329457,19.05435,0.01463502,18.62211,0.01432473,18.31371,0.03982373,0.04911334,15.45,0.055,15.28,0.14300000000000002,20.68526,19.746579999999998,19.31336,18.95257,868,1.0633499999999998,0.4322400000000002,0.3083999999999989,2.863710000000001,0.16999999999999993,0.9091584086418152,0.09655207395553589,0.2156084849085086,0.4001157879829407,0.12335295230150223
869,19.002129999999998,0.01271884,18.510270000000002,0.01235312,18.16747,0.01312159,17.95996,0.03933509,0.05292824,15.629000000000001,0.068,15.479000000000001,0.146,20.11853,19.77134,19.54893,19.0307,869,0.4918599999999955,0.34280000000000044,0.20751000000000275,2.3309599999999975,0.15000000000000036,0.8425471186637878,0.19921433925628662,0.09984771947587606,0.6252520084381104,0.2487243115901947
870,20.50668,0.03677851,19.77931,0.02942384,19.12281,0.0240401,18.600260000000002,0.05844133,0.056032500000000006,16.602,0.266,15.742,0.209,21.39047,20.758210000000002,19.89624,19.19888,870,0.7273700000000005,0.6564999999999976,0.522549999999999,1.998260000000002,0.8599999999999994,0.6829365491867065,0.1778475046157837,0.3783390658495219,1.5879433155059814,0.27425336837768555
871,17.697789999999998,0.009526467,17.30075,0.01024025,17.06687,0.01415277,16.85656,0.03975669,0.05113627,15.302,0.05,15.12,0.095,20.42921,20.18834,20.08478,19.78656,871,0.39703999999999695,0.2338799999999992,0.21030999999999977,1.5545600000000022,0.18200000000000038,0.9650533199310303,0.2336515188217163,0.04654614882503883,0.22685907781124115,0.24573129415512085
872,20.77962,0.03412523,19.95991,0.02591139,19.6038,0.03002287,19.1192,0.07077029,0.05145951,15.981,0.076,15.625,0.179,21.16294,20.40458,20.03214,19.55901,872,0.8197100000000006,0.35611000000000104,0.48460000000000036,3.1381999999999994,0.35599999999999987,0.8899757862091064,0.10989904403686523,0.3254594741744392,0.5910977125167847,0.14138047397136688
